Location,Name,Frequency,Duplex,Offset,Tone,rToneFreq,cToneFreq,DtcsCode,DtcsPolarity,RxDtcsCode,CrossMode,Mode,TStep,Skip,Power,Comment,URCALL,RPT1CALL,RPT2CALL,DVCODE
623,U26S97 5.975,445.975000,,0.000000,Tone,141.3,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
624,U27SCA 6.000,446.000000,,0.000000,Tone,141.3,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
625,U28SXB XBAND,440.025000,,0.000000,Tone,141.3,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
626,U41CPK WA EM,444.950000,+,5.000000,Tone,118.8,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
627,U42MSV VA BC,443.550000,+,5.000000,Tone,103.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
628,U43MSN UWMC,444.825000,+,5.000000,Tone,103.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
629,U44MST TACOM,443.675000,+,5.000000,Tone,103.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
630,U45MSO OLY S,440.550000,+,5.000000,Tone,103.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
631,U46ARC KF7BJ,441.550000,+,5.000000,Tone,103.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
632,U47BEA K7NWS,443.550000,+,5.000000,Tone,103.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
633,U51SLN W7AUX,440.300000,+,5.000000,Tone,103.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
634,U52KRK LWHAM,441.075000,+,5.000000,Tone,103.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
635,U54MIR MERCE,440.150000,+,5.000000,Tone,103.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
636,U53RED N6OBY,440.675000,+,5.000000,Tone,103.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,N6OBY Redmond ARES; LOCAL,,,,
637,U55BEL KC7IY,441.100000,+,5.000000,Tone,156.7,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
638,U56SAM N7ERP,440.250000,+,5.000000,Tone,123.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
639,U57SQV KE7GF,441.825000,+,5.000000,Tone,103.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
640,U58SNQ N7SNO,444.925000,+,5.000000,Tone,85.4,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
641,U59DES WA7DE,443.700000,+,5.000000,Tone,123.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
642,U60RNT KF7FD,441.975000,+,5.000000,Tone,103.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
643,U61HLN HIGHL,443.100000,+,5.000000,Tone,103.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
644,U62KNT K7CST,443.350000,+,5.000000,Tone,103.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
645,U63FED WA7FW,442.950000,+,5.000000,Tone,103.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
646,U64VSH W7VMI,443.500000,+,5.000000,Tone,103.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
647,U65BUR W7BUR,441.125000,+,5.000000,Tone,103.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
648,U66SL2 SHRLN,442.825000,+,5.000000,Tone,103.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
649,U67NSE NE7MC,442.000000,+,5.000000,Tone,141.3,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
650,U71SMT WA7DE,443.725000,+,5.000000,Tone,103.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
651,U72BAI BAINB,444.475000,+,5.000000,Tone,103.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
652,U81PER PSE S,441.775000,+,5.000000,Tone,103.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
653,U82PEB PSE B,441.700000,+,5.000000,Tone,103.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
654,U83PEG PSE G,441.750000,+,5.000000,Tone,103.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
655,U84PEA PSE E,441.725000,+,5.000000,Tone,103.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
656,U85PEY PSE B,442.425000,+,5.000000,Tone,103.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
657,U86PES PSE S,443.625000,+,5.000000,Tone,103.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
658,PSE ELECTRON,444.250000,+,5.000000,Tone,103.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
659,PSE radiosho,451.050000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,5.5W,,,,,
660,PSE OPS 153.,153.545000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,5.5W,,,,,
661,PSE 158.145,158.145000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,5.5W,,,,,
662,PSE 153.62,153.620000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,5.5W,,,,,
663,U87PPC K7PP,443.400000,+,5.000000,Tone,123.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
664,U88PPG K7PP,441.200000,+,5.000000,Tone,123.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
665,U89PPK K7PP,441.300000,+,5.000000,Tone,123.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
666,U90TIG WA7HJ,444.650000,+,5.000000,Tone,131.8,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
667,U91GLD WW7RA,442.650000,+,5.000000,Tone,103.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
668,U92BCK K7DK,440.950000,+,5.000000,Tone,110.9,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
669,U93LSQ LWHC,444.600000,+,5.000000,Tone,103.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
670,U94SLB COUGA,440.100000,+,5.000000,Tone,110.9,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
680,Ollala,444.100000,+,5.025000,Tone,100.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,4.5W,W7BRC Olalla WA; Burley ARC,,,,
681,Purdy,440.225000,+,5.000000,Tone,100.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,4.5W,"W7BBO Purdy Transfer Station, Purdy WA Gig Harbor; LOCAL District 5 ARES Peninsula Team",,,,
682,Kingston,442.225000,+,5.000000,Tone,100.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,4.5W,W7KWS Kingston WA,,,,
683,PMX Poulsbo,442.200000,+,5.000000,Tone,103.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,4.5W,"WA6PMX Poulsbo WA; Full-time to 145.37500 (KD7WDG) at Silverdale, Newberry Hill Rd, WA.",,,,
684,PMX Bainbrdg,440.450000,+,5.000000,Tone,103.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,4.5W,"WA6PMX Bainbridge Isl, WA",,,,
690,Sammish Locl,442.125000,+,5.000000,Tone,123.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,KG7OI Sammamish WA; LOCAL,,,,
691,dashpont,443.950000,+,5.000000,Tone,127.3,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,N7QOR Dash Point WA,,,,
693,W7NEE YSF,147.200000,+,0.600000,Tone,97.4,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,W7NEE Shelton WA; Fusion WIRES 04429; ASL 289802,,,,
694,N7SK  W2,146.720000,-,0.600000,Tone,103.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,"N7SK Water tower, Shelton WA; Mason Co. ARC; WIDE and local? Nets",,,,
695,N7SK Shelton,443.250000,+,5.000000,Tone,100.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,N7SK Shelton WA; Mason Co ARC,,,,
697,soumtn k7ch,440.650000,+,5.000000,Tone,100.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,"K7CH South Mtn, Shelton WA",,,,
698,N7SK W23,927.412500,-,25.000000,Tone,114.8,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,"N7SK Water tower, Shelton WA; link to K7CH Shelton K7CH Kalama K7CH Baw Faw",,,,
699,K7CH S23,927.250000,-,25.000000,Tone,114.8,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,"K7CH South Mtn, Shelton WA; link to N7SK Shelton K7CH Kalama K7CH Baw Faw; probably WIDE",,,,
700,GUARD VHF,121.500000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,1.5W,Emergency,,,,
701,GUARD UHF,243.000000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,1.5W,Emergency,,,,
702,119.200,119.200000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,1.5W,Seattle Center - Approach and Departures,,,,
703,120.100,120.100000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,1.5W,Seattle Center - Approach and Departures,,,,
704,120.400,120.400000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,1.5W,Seattle Center - Approach and Departures,,,,
705,121.100,121.100000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,1.5W,Seattle Center - Approach and Departures,,,,
706,123.900,123.900000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,1.5W,Seattle Center - Approach and Departures,,,,
707,125.600,125.600000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,1.5W,Seattle Center - Approach and Departures,,,,
708,125.900,125.900000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,1.5W,Seattle Center - Approach and Departures,,,,
709,126.500,126.500000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,1.5W,Seattle Center - Approach and Departures,,,,
710,128.500,128.500000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,1.5W,Seattle Center - Approach and Departures,,,,
711,KSEA FINAL,133.650000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,1.5W,,,,,
712,SEA 16L34R,119.900000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,1.5W,KSEA Tower Runways 1 2,,,,
713,KSEA UHF,239.300000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,1.5W,KSEA Tower UHF,,,,
714,SEA 16R34L,120.950000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,1.5W,KSEA Tower Runway 3,,,,
715,KSEA GRND,121.700000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,1.5W,KSEA Ground,,,,
716,RAMP SOUTH,122.275000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,1.5W,,,,,
717,GATE HOLD,126.250000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,1.5W,,,,,
718,RAMP NORTH,126.875000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,1.5W,,,,,
719,KSEA CLEAR,128.000000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,1.5W,Clearance Delivery,,,,
720,UNICOM,122.950000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,1.5W,KSEA KBFI KRNT UNICOM,,,,
722,BFI 14R32L,120.600000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,1.5W,KBFI BIG Runway,,,,
723,BFI 14L32R,118.300000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,1.5W,KBFI smol Runway,,,,
724,KBFI GRND,121.900000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,1.5W,KBFI Ground,,,,
725,KBFI CLEAR,132.400000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,1.5W,Clearance Delivery,,,,
726,KBFI IFR,257.800000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,1.5W,,,,,
727,KBFI ATIS,127.750000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,1.5W,,,,,
728,KBFI 155,155.805000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.0W,"KFQ998 Boeing Field, King County",,,,
730,Kenmore Air,122.700000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,6.0W,Kenmore Air,,,,
731,Kenmore Pilo,130.300000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,6.0W,Kenmore Air - Pilot chatter,,,,
732,LkUnion Sea,122.900000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,6.0W,Lake Union Seaplanes,,,,
733,KRNT VHF,124.700000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,1.5W,Renton Airport Tower VHF,,,,
734,KRNT UHF,256.900000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,1.5W,Renton Airport Tower UHF,,,,
735,KRNT GRND,121.600000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,1.5W,,,,,
736,KRNT ATIS,126.950000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,1.5W,,,,,
737,KRNT CTAF,124.700000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,1.5W,,,,,
738,KRNT BOING,123.500000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,1.5W,Renton Boeing,,,,
740,KPWT CTAF,123.050000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,1.5W,Bremerton Airport,,,,
741,PAE 16L34R,120.200000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,1.5W,Paine Field Tower Small Runway,,,,
742,PAE 16R34L,132.950000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,1.5W,Paine Field Tower Big Runway,,,,
743,KPAE UHF,256.700000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,1.5W,Tower UHF,,,,
744,KPAE GRND,121.800000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,1.5W,,,,,
745,KPAE CLEAR,127.175000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,1.5W,,,,,
746,KPAE ATIS,128.650000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,1.5W,,,,,
747,KPAE CTAF,132.950000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,1.5W,,,,,
748,KTCM ATIS,109.600000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,McChord ATIS,,,,
749,KTCM TOWER,124.800000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,1.5W,McChord Field Tower VHF,,,,
750,KTCM UHF,259.300000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,1.5W,McChord Field Tower UHF,,,,
751,KTCM GRND,118.175000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,1.5W,VHF,,,,
752,KTCM GRND,279.650000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,1.5W,UHF,,,,
753,KTCM COMD,134.100000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,1.5W,COMD POST,,,,
754,KGRF TOWER,119.325000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,1.5W,Gray Army Airfield (JBLM) Tower VHF,,,,
755,KGRF UHF,256.800000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,1.5W,Gray Army Airfield (JBLM) Tower UHF,,,,
756,KGRF ATIS,124.650000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,1.5W,,,,,
757,KGRF GRND,121.900000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,1.5W,,,,,
758,KGRF GRND,290.200000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,1.5W,,,,,
759,KGRF AROPS,245.500000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,1.5W,,,,,
760,KGRF NGOPS,123.075000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,1.5W,,,,,
761,KGRF OPS,138.600000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,1.5W,,,,,
762,KGRF OPS,395.225000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,1.5W,,,,,
763,KGRF PAR,128.200000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,1.5W,,,,,
764,KGRF PMSV,134.100000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,1.5W,,,,,
765,ZSE 01,120.300000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,1.5W,ZSE 01 Sector Seattle WA RCAG,,,,
766,ZSE 01 UHF,273.600000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,1.5W,ZSE 01 Sector Seattle WA RCAG,,,,
767,ZSE 02,128.300000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,1.5W,ZSE Sector 02 Lo/Hi Hoquiam WA RCAG,,,,
768,ZSE 02 UHF,269.000000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,1.5W,ZSE Sector 02 Lo/Hi Hoquiam WA RCAG,,,,
769,ZSE 03,125.100000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,1.5W,ZSE Sector 3 Lo/Hi Neah Bay WA RCAG,,,,
770,ZSE 03 UHF,319.200000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,50W,ZSE Sector 3 Lo/Hi Neah Bay WA RCAG,,,,
771,ZSE 12,134.950000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,1.5W,ZSE Sector 12 Lo/Hi Badger Mountain WA RCAG,,,,
772,ZSE 12 UHF,270.300000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,1.5W,ZSE Sector 12 Lo/Hi Badger Mountain WA RCAG,,,,
773,ZSE 31,127.050000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,1.5W,"ZSE Sector 31 Lo/Hi Seattle, Badger Mountain WA RCAG",,,,
774,ZSE 31 UHF,353.900000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,1.5W,"ZSE Sector 31 Lo/Hi Seattle, Badger Mountain WA RCAG",,,,
775,ZSE 32,126.600000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,1.5W,ZSE Sector 32 Lo/Hi Klickitat WA RCAG; Larch Mtn RCAG,,,,
776,ZSE 32 UHF,343.600000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,50W,ZSE Sector 32 Lo/Hi Klickitat WA RCAG; Larch Mtn RCAG,,,,
777,ZSE 04 Lo,124.400000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,1.5W,ZSE Sector 04 Lo Naselle WA RCAG,,,,
778,ZSE 04 UHF,317.600000,off,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,50W,ZSE Sector 04 Lo Naselle WA RCAG,,,,
779,ZSE 05,125.800000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,1.5W,ZSE Sector 06 Lo Horton OR RCAG,,,,
780,ZSE 06 UHF,291.700000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,1.5W,ZSE Sector 06 Lo Horton OR RCAG,,,,
781,ZSE 42,132.075000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,1.5W,ZSE Sector 42 Lo/Hi Horton OR RCAG,,,,
782,ZSE 42 UHF,257.650000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,1.5W,ZSE Sector 42 Lo/Hi Horton OR RCAG,,,,
783,ZSE 46,121.350000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,1.5W,ZSE Sector 46 Lo/Hi Redmond OR RCAG ,,,,
784,ZSE 46 UHF,279.600000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,1.5W,ZSE Sector 46 Lo/Hi Redmond OR RCAG ,,,,
785,ZSE 05 Lo,128.150000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,1.5W,ZSE Sector 05 Lo Redmond OR RCAG,,,,
786,ZSE 05 Lo,257.750000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,1.5W,ZSE Sector 05 Lo Redmond OR RCAG,,,,
787,ZSE 34 Lo,119.650000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,1.5W,ZSE Sector 34 Klicktat WA RCAG,,,,
788,ZSE 34 UHF,257.600000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,1.5W,ZSE Sector 34 Klicktat WA RCAG,,,,
789,ZSE 16 Hi,135.450000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,1.5W,ZSE Sector 16 Hi Klickitat WA RCAG,,,,
790,ZSE 16 UHF,281.400000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,1.5W,ZSE Sector 16 Hi Klickitat WA RCAG,,,,
791,ZSE 09 Lo,132.600000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,1.5W,ZSE Sector 09 Lo Yakima WA RCAG,,,,
792,ZSE 09 Lo,132.650000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,1.5W,ZSE Sector 09 Lo Yakima WA RCAG,,,,
793,ZSE 09 UHF,269.350000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,1.5W,ZSE Sector 09 Lo Yakima WA RCAG,,,,
794,ZSE 18 Lo,126.100000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,1.5W,ZSE Sector 18 Lo Wenatchee WA RCAG,,,,
795,ZSE 18 UHF,291.600000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,1.5W,ZSE Sector 18 Lo Wenatchee WA RCAG,,,,
796,ZSE 07 Hi,128.450000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,1.5W,ZSE Sector 07 Hi Mohler WA RCAG,,,,
797,ZSE 08 Lo,123.950000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,1.5W,ZSE Sector 08 Lo Spokane WA RCAG,,,,
798,ZSE 08 Lo,290.550000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,1.5W,ZSE Sector 08 Lo Spokane WA RCAG,,,,
799,ZSE 11 Hi,119.225000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,1.5W,ZSE Sector 11 Hi Spokane WA RCAG,,,,
880,OSCCR,156.135000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,On-Scene Command and Coordination,,,,
881,LERN,155.370000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
882,NLEEC,155.475000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,Natl Law Enforcement Emergency Channel,,,,
883,MAC,151.355000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
884,REDNET,153.830000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,Fire Command ,,,,
885,HEAR 340,155.340000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,Hospital Emergency Administrative Radio,,,,
886,HEAR 280,155.280000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,Hospital Emergency Administrative Radio,,,,
887,MEDNET,462.950000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,Medical Emergency Delivery Network,,,,
888,MEDNET,468.175000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,Medical Emergency Delivery Network,,,,
889,SnoCo SAR FB,155.415000,off,3.795000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,0.5W,,,,,
890,SnoCo SAR C2,155.820000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,0.5W,,,,,
891,TCSO JeepPat,155.280000,off,7.800000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,0.5W,,,,,
892,SoSound SAR,151.625000,off,4.145000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,0.5W,,,,,
893,ThursCo SAR,155.145000,off,7.665000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,0.5W,,,,,
894,KC7SAR Sky,145.110000,off,0.600000,Tone,123.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,4.5W,,,,,
895,KC7SAR Snek,145.110000,off,0.600000,Tone,103.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,4.5W,,,,,
896,KC SAR,155.160000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,5.5W,,,,,
897,KC SAR F2,154.965000,off,0.970000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,5.5W,,,,,
898,KC SAR F3,153.775000,off,0.020000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,5.5W,,,,,
899,KC Dog One,155.235000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,5.5W,,,,,
900,Wash Parks,151.280000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,WA Park Service Common State Wide Ops,,,,
901,WA SAR,155.160000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,5.5W,,,,,
902,WA SAR 2,155.242500,off,0.000000,Tone,156.7,88.5,023,NN,023,Tone->Tone,NFM,5.00,,5.5W,,,,,
903,WA SAR 3,155.302500,off,0.000000,Tone,156.7,88.5,023,NN,023,Tone->Tone,NFM,5.00,,5.5W,,,,,
